Acid_mean,Ammonia_mean,Bakery_mean,Burnt_mean,Chemical_mean,Cold_mean,Decayed_mean,Familiarity_mean,Fish_mean,Flower_mean,Fruit_mean,Garlic_mean,Grass_mean,Intensity_mean,Musky_mean,Pleasantness_mean,Sour_mean,Spices_mean,Sweaty_mean,Sweet_mean,Warm_mean,Wood_mean,Acid_median,Ammonia_median,Bakery_median,Burnt_median,Chemical_median,Cold_median,Decayed_median,Familiarity_median,Fish_median,Flower_median,Fruit_median,Garlic_median,Grass_median,Intensity_median,Musky_median,Pleasantness_median,Sour_median,Spices_median,Sweaty_median,Sweet_median,Warm_median,Wood_median,Acid_nonzeromean,Ammonia_nonzeromean,Bakery_nonzeromean,Burnt_nonzeromean,Chemical_nonzeromean,Cold_nonzeromean,Decayed_nonzeromean,Familiarity_nonzeromean,Fish_nonzeromean,Flower_nonzeromean,Fruit_nonzeromean,Garlic_nonzeromean,Grass_nonzeromean,Intensity_nonzeromean,Musky_nonzeromean,Pleasantness_nonzeromean,Sour_nonzeromean,Spices_nonzeromean,Sweaty_nonzeromean,Sweet_nonzeromean,Warm_nonzeromean,Wood_nonzeromean,Acid_nonzeroproportion,Ammonia_nonzeroproportion,Bakery_nonzeroproportion,Burnt_nonzeroproportion,Chemical_nonzeroproportion,Cold_nonzeroproportion,Decayed_nonzeroproportion,Familiarity_nonzeroproportion,Fish_nonzeroproportion,Flower_nonzeroproportion,Fruit_nonzeroproportion,Garlic_nonzeroproportion,Grass_nonzeroproportion,Intensity_nonzeroproportion,Musky_nonzeroproportion,Pleasantness_nonzeroproportion,Sour_nonzeroproportion,Spices_nonzeroproportion,Sweaty_nonzeroproportion,Sweet_nonzeroproportion,Warm_nonzeroproportion,Wood_nonzeroproportion,Acid_nonzerostdev,Ammonia_nonzerostdev,Bakery_nonzerostdev,Burnt_nonzerostdev,Chemical_nonzerostdev,Cold_nonzerostdev,Decayed_nonzerostdev,Familiarity_nonzerostdev,Fish_nonzerostdev,Flower_nonzerostdev,Fruit_nonzerostdev,Garlic_nonzerostdev,Grass_nonzerostdev,Intensity_nonzerostdev,Musky_nonzerostdev,Pleasantness_nonzerostdev,Sour_nonzerostdev,Spices_nonzerostdev,Sweaty_nonzerostdev,Sweet_nonzerostdev,Warm_nonzerostdev,Wood_nonzerostdev,Acid_stdev,Ammonia_stdev,Bakery_stdev,Burnt_stdev,Chemical_stdev,Cold_stdev,Decayed_stdev,Familiarity_stdev,Fish_stdev,Flower_stdev,Fruit_stdev,Garlic_stdev,Grass_stdev,Intensity_stdev,Musky_stdev,Pleasantness_stdev,Sour_stdev,Spices_stdev,Sweaty_stdev,Sweet_stdev,Warm_stdev,Wood_stdev,CID,IsomericSMILES,IUPACName,name
0.1210869565217391,0.0963043478260869,0.0,0.0356521739130434,0.2874468085106383,0.0489361702127659,0.0517021276595744,0.4746938775510204,0.0,0.0404255319148936,0.0204255319148936,0.0,0.0308510638297872,0.56,0.0282608695652173,0.4489795918367347,0.0534782608695652,0.0206521739130434,0.0163043478260869,0.0440425531914893,0.0353191489361702,0.0465217391304347,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0045454545454545,0.0041818181818181,0.0016363636363636,0.0025454545454545,0.0065454545454545,0.0034545454545454,0.0027272727272727,0.0089090909090909,0.0016363636363636,0.0023636363636363,0.0023636363636363,0.0016363636363636,0.0025454545454545,0.0094545454545454,0.0025454545454545,0.0096363636363636,0.0027272727272727,0.0021818181818181,0.0027272727272727,0.0032727272727272,0.0023636363636363,0.0027272727272727,0.348125,0.3164285714285714,,0.3279999999999999,0.4825,0.2090909090909091,0.3471428571428571,0.5409302325581395,,0.38,0.192,,0.2416666666666666,0.5965217391304347,0.26,0.4680851063829787,0.41,0.3166666666666666,0.125,0.207,0.332,0.3566666666666666,0.005025189076296,0.0049780663697006,0.0037335497772755,0.0043962028304662,0.0047989897926858,0.0047989897926858,0.0044946657497549,0.0031462660248284,0.0037335497772755,0.0042876378559573,0.0042876378559573,0.0037335497772755,0.0043962028304662,0.0022918388365077,0.0043962028304662,0.0018891859540615,0.0044946657497549,0.0041681815427998,0.0044946657497549,0.0047354242074224,0.0042876378559573,0.0044946657497549,0.2494013121311789,0.227208750767044,0.0,0.1379476901488071,0.3531748432932973,0.1293837239033597,0.1673231597179045,0.3200527433149126,0.0,0.1606638057073989,0.1005843242780493,0.0,0.1371896463838675,0.3166688596415294,0.0888770523520138,0.2432697824943121,0.1694726118981321,0.0956940071016418,0.0464929478835075,0.1188286961109414,0.1177663690058632,0.1658676499341748,6386,CC(C)(C)O,2-methylpropan-2-ol,tert-butanol
0.0629729729729729,0.0975675675675675,0.0064864864864864,0.0208108108108108,0.1817948717948717,0.0876315789473684,0.0657894736842105,0.4420454545454545,0.0035135135135135,0.0747368421052631,0.025,0.0364864864864864,0.0175675675675675,0.3609090909090909,0.0626315789473684,0.4518181818181818,0.0455263157894736,0.0491891891891891,0.0094594594594594,0.053,0.0517948717948718,0.0348648648648648,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.355,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.005090909090909,0.0052727272727272,0.0036363636363636,0.004,0.0067272727272727,0.0049090909090909,0.0045454545454545,0.0092727272727272,0.0036363636363636,0.0043636363636363,0.004,0.0041818181818181,0.0043636363636363,0.0087272727272727,0.0049090909090909,0.01,0.0045454545454545,0.0041818181818181,0.004,0.0047272727272727,0.0041818181818181,0.004,0.233,0.3281818181818182,0.12,0.1925,0.3376190476190476,0.3329999999999999,0.3125,0.48625,0.065,0.4057142857142857,0.19,0.27,0.1083333333333333,0.4291891891891892,0.238,0.4518181818181818,0.21625,0.364,0.0875,0.1927272727272727,0.2885714285714286,0.3225,0.0050452497910951,0.0050385717606485,0.0048547938750294,0.0049441323247304,0.0047354242074224,0.0050452497910951,0.005025189076296,0.0026208179770229,0.0048547938750294,0.0050050479568636,0.0049441323247304,0.0049780663697006,0.0050050479568636,0.00336349986073,0.0050452497910951,0.0,0.005025189076296,0.0049780663697006,0.0049441323247304,0.0050385717606485,0.0049780663697006,0.0049441323247304,0.1462658322838717,0.1926194493093889,0.0378018383015823,0.0851592749035716,0.2557020448930417,0.2192053734117271,0.2068245317007366,0.2886824886985422,0.0197506984709425,0.2219658707891004,0.1016818036287181,0.1359986972203985,0.0521964986802225,0.3039263847665975,0.1613404024486874,0.2251642576377245,0.1180631385918901,0.1917518416307098,0.0331617203971642,0.1279262608111728,0.1463030703507691,0.1534532433606337,6448,CC(=O)OC1CC2CCC1(C2(C)C)C,"(1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl) acetate",bornyl acetate
0.0029032258064516,0.0509677419354838,0.0283870967741935,0.008125,0.1138709677419354,0.0425806451612903,0.0164516129032258,0.48,0.026774193548387,0.0777419354838709,0.1703225806451613,0.0041935483870967,0.0174193548387096,0.4824324324324324,0.0453125,0.5994594594594594,0.0569696969696969,0.054516129032258,0.030625,0.1924242424242424,0.0919354838709677,0.0183870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.57,0.0,0.0,0.0,0.01,0.0,0.0,0.0047272727272727,0.0049090909090909,0.0049090909090909,0.0045454545454545,0.0058181818181818,0.0052727272727272,0.0049090909090909,0.0092727272727272,0.0045454545454545,0.0058181818181818,0.0065454545454545,0.0047272727272727,0.0045454545454545,0.0089090909090909,0.005090909090909,0.01,0.0054545454545454,0.005090909090909,0.0047272727272727,0.0076363636363636,0.0054545454545454,0.0049090909090909,0.045,0.5266666666666666,0.2933333333333333,0.13,0.44125,0.264,0.17,0.5381818181818182,0.83,0.30125,0.44,0.065,0.54,0.5758064516129032,0.29,0.5994594594594594,0.235,0.4225,0.3266666666666666,0.3175,0.475,0.19,0.0050385717606485,0.0050452497910951,0.0050452497910951,0.005025189076296,0.0049780663697006,0.0050385717606485,0.0050452497910951,0.0026208179770229,0.005025189076296,0.0049780663697006,0.0047989897926858,0.0050385717606485,0.005025189076296,0.0031462660248284,0.0050452497910951,0.0,0.005025189076296,0.0050452497910951,0.0050385717606485,0.0042876378559573,0.005025189076296,0.0050452497910951,0.0144207138952033,0.1751067262882777,0.1404302145597247,0.0393034103420572,0.2111662444513775,0.1450050054753394,0.0657037993369624,0.2962168875071853,0.1490724006822232,0.1769502694246673,0.2753359629127991,0.0162837738354037,0.0969868630944584,0.3186377724470688,0.1510604317227316,0.2477559949487258,0.1478699776933448,0.2030244436790378,0.1214678372404438,0.2751366740257274,0.2268835142363985,0.0669376214194254,6501,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,ethyl 3-methyl-3-phenyloxirane-2-carboxylate,77-83-8
0.0470967741935483,0.0190322580645161,0.0619354838709677,0.0461290322580645,0.096875,0.055,0.0153125,0.3587878787878787,0.0274193548387096,0.0019354838709677,0.0003225806451612,0.0603225806451612,0.0077419354838709,0.4136363636363637,0.0932258064516129,0.4321212121212121,0.0867741935483871,0.0396774193548387,0.0574193548387096,0.03,0.051875,0.0551612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0054545454545454,0.005090909090909,0.0052727272727272,0.0054545454545454,0.0061818181818181,0.0054545454545454,0.0047272727272727,0.009090909090909,0.0047272727272727,0.0047272727272727,0.0045454545454545,0.0052727272727272,0.0047272727272727,0.0096363636363636,0.0061818181818181,0.0098181818181818,0.0063636363636363,0.0054545454545454,0.006,0.0049090909090909,0.0052727272727272,0.005090909090909,0.2433333333333333,0.1475,0.384,0.2383333333333333,0.2818181818181818,0.2514285714285714,0.1633333333333333,0.4228571428571428,0.425,0.03,0.01,0.374,0.12,0.4403225806451613,0.289,0.445625,0.2445454545454545,0.205,0.1977777777777777,0.31,0.2766666666666666,0.4275,0.005025189076296,0.0050452497910951,0.0050385717606485,0.005025189076296,0.004903101471559,0.005025189076296,0.0050385717606485,0.0029012942659282,0.0050385717606485,0.0050385717606485,0.005025189076296,0.0050385717606485,0.0050385717606485,0.0018891859540615,0.004903101471559,0.0013483997249264,0.0048547938750294,0.005025189076296,0.0049441323247304,0.0050452497910951,0.0050385717606485,0.0050452497910951,0.1309502080534708,0.0713374534032756,0.1645887674344498,0.1216738103662092,0.199877986975603,0.1498601498602247,0.0778329217598659,0.2776773934775477,0.150819268042592,0.0090992141927053,0.0017960530202677,0.1656197224762748,0.0412883904117816,0.295601274754294,0.2266478486812261,0.221468925243441,0.2025074006347124,0.1533728326870558,0.1536656053890065,0.1384918770181125,0.1618329983496527,0.1820415880642285,6505,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C,"tributyl 2-acetyloxypropane-1,2,3-tricarboxylate",77-90-7
0.0591176470588235,0.0433333333333333,0.0027272727272727,0.0297058823529411,0.1814285714285714,0.0620588235294117,0.0075757575757575,0.4142499999999999,0.0103030303030303,0.0476470588235294,0.029090909090909,0.0178787878787878,0.0118181818181818,0.31275,0.0370588235294117,0.41075,0.0741666666666666,0.0454545454545454,0.0751515151515151,0.0667647058823529,0.0914285714285714,0.0161764705882352,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0056363636363636,0.0058181818181818,0.0043636363636363,0.005090909090909,0.007090909090909,0.0049090909090909,0.0043636363636363,0.0096363636363636,0.0043636363636363,0.0047272727272727,0.005090909090909,0.0049090909090909,0.0045454545454545,0.0087272727272727,0.0052727272727272,0.0098181818181818,0.0058181818181818,0.0054545454545454,0.0056363636363636,0.006,0.0058181818181818,0.0045454545454545,0.201,0.143,0.045,0.1442857142857143,0.3342105263157894,0.3516666666666666,0.125,0.4360526315789474,0.17,0.324,0.16,0.118,0.13,0.3790909090909091,0.1575,0.4212820512820513,0.2053846153846154,0.1875,0.2755555555555555,0.1891666666666666,0.2666666666666666,0.1375,0.0050050479568636,0.0049780663697006,0.0050050479568636,0.0050452497910951,0.0045836776730155,0.0050452497910951,0.0050050479568636,0.0018891859540615,0.0050050479568636,0.0050385717606485,0.0050452497910951,0.0050452497910951,0.005025189076296,0.00336349986073,0.0050385717606485,0.0013483997249264,0.0049780663697006,0.005025189076296,0.0050050479568636,0.0049441323247304,0.0049780663697006,0.005025189076296,0.1480451947181819,0.0970395108533976,0.0139805059083906,0.0782569696428549,0.2701649045125072,0.1662560896449466,0.0400804115989269,0.2877043309567689,0.0438381147294258,0.1621645035240713,0.100944404140461,0.0572689693331812,0.0486347705771386,0.2968465674643798,0.093112164741329,0.1866765679608477,0.1521911392202018,0.1179536696411696,0.1797415020960867,0.1357520151808747,0.2126187261016197,0.0612503410445596,6506,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,"triethyl 2-hydroxypropane-1,2,3-tricarboxylate",triethyl citrate
0.0514285714285714,0.0355102040816326,0.0079591836734693,0.0128571428571428,0.0624489795918367,0.0257142857142857,0.0271428571428571,0.5015999999999999,0.0018367346938775,0.0736734693877551,0.0491836734693877,0.0120408163265306,0.03,0.6012,0.0418367346938775,0.5154,0.0236734693877551,0.0493877551020408,0.0008163265306122,0.1222448979591836,0.0512244897959183,0.0387755102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.003090909090909,0.002,0.002,0.0021818181818181,0.004,0.0025454545454545,0.0018181818181818,0.0089090909090909,0.0016363636363636,0.0036363636363636,0.0029090909090909,0.0018181818181818,0.0021818181818181,0.0098181818181818,0.0027272727272727,0.0096363636363636,0.003090909090909,0.0032727272727272,0.0016363636363636,0.0045454545454545,0.0025454545454545,0.0023636363636363,0.2290909090909091,0.348,0.078,0.105,0.19125,0.1575,0.3325,0.57,0.03,0.2578571428571428,0.241,0.1475,0.245,0.6134693877551021,0.2277777777777777,0.536875,0.1054545454545454,0.2016666666666667,0.0133333333333333,0.3152631578947368,0.31375,0.2714285714285714,0.0046637797708341,0.0040368671387966,0.0040368671387966,0.0041681815427998,0.0049441323247304,0.0043962028304662,0.0038924947208076,0.0031462660248284,0.0037335497772755,0.0048547938750294,0.0045836776730155,0.0038924947208076,0.0041681815427998,0.0013483997249264,0.0044946657497549,0.0018891859540615,0.0046637797708341,0.0047354242074224,0.0037335497772755,0.005025189076296,0.0043962028304662,0.0042876378559573,0.1298717315918544,0.1493466496735278,0.0403618834131047,0.0529543828843909,0.1767711634223384,0.0934523051258413,0.1084166346400157,0.3455392709303851,0.0101393354046988,0.1663166392451335,0.1578611828830143,0.0661431399767685,0.1194431524477927,0.2533017882257591,0.1562539795411593,0.2472147707098887,0.0633671141560241,0.1333449187143581,0.0034379831138556,0.2169510822947042,0.1726343999741121,0.159159676806308,6544,CC1=CC(=O)CC(C1)(C)C,"3,5,5-trimethylcyclohex-2-en-1-one",isophorone
0.0134,0.0214,0.037,0.0156,0.0982,0.0331372549019607,0.002,0.6062745098039215,0.0086,0.18,0.1308,0.0233999999999999,0.0126,0.6207843137254901,0.0176,0.7456862745098038,0.025,0.0624,0.0064,0.2435294117647058,0.0774,0.0113999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.79,0.0,0.0,0.0,0.09,0.0,0.0,0.0014545454545454,0.0016363636363636,0.002,0.0014545454545454,0.0038181818181818,0.0021818181818181,0.0012727272727272,0.0094545454545454,0.0012727272727272,0.0052727272727272,0.0047272727272727,0.0014545454545454,0.0016363636363636,0.0098181818181818,0.0016363636363636,0.01,0.0016363636363636,0.0027272727272727,0.0012727272727272,0.0067272727272727,0.0034545454545454,0.0014545454545454,0.2233333333333333,0.2675,0.3083333333333333,0.26,0.306875,0.21125,0.05,0.6441666666666667,0.215,0.3671999999999999,0.3114285714285714,0.39,0.1575,0.6332,0.22,0.7456862745098038,0.3125,0.312,0.16,0.3763636363636363,0.2764285714285714,0.19,0.0035580799119655,0.0037335497772755,0.0040368671387966,0.0035580799119655,0.004903101471559,0.0041681815427998,0.00336349986073,0.0022918388365077,0.00336349986073,0.0050385717606485,0.0050385717606485,0.0035580799119655,0.0037335497772755,0.0013483997249264,0.0037335497772755,0.0,0.0037335497772755,0.0044946657497549,0.00336349986073,0.0047354242074224,0.0047989897926858,0.0035580799119655,0.0660738609590874,0.1034311365112073,0.1479968284271315,0.076722665144915,0.1856339386633636,0.1327778625536415,0.0127775312999988,0.325152030805983,0.0593849427765274,0.2723820845797314,0.2367969939136277,0.1331197098211122,0.0571003413264039,0.2614027018778108,0.0823025776371207,0.1929793243014472,0.1301059223110468,0.1645223140997435,0.0438345684107314,0.2941416225522105,0.1949548351672818,0.0554024238768357,6549,CC(=CCCC(C)(C=C)O)C,"3,7-dimethylocta-1,6-dien-3-ol",linalool
0.1012903225806451,0.0396666666666666,0.0458064516129032,0.0383333333333333,0.1790909090909091,0.0528125,0.01,0.3851428571428571,0.0016666666666666,0.0006666666666666,0.0175,0.0139999999999999,0.0193548387096774,0.4245714285714285,0.0774193548387096,0.3737142857142857,0.044516129032258,0.0474193548387096,0.1006451612903225,0.071875,0.0477419354838709,0.0054838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.005090909090909,0.005090909090909,0.0052727272727272,0.0067272727272727,0.0052727272727272,0.0049090909090909,0.0092727272727272,0.0047272727272727,0.0047272727272727,0.0047272727272727,0.0049090909090909,0.0047272727272727,0.009090909090909,0.006,0.0098181818181818,0.0056363636363636,0.0054545454545454,0.0058181818181818,0.0056363636363636,0.0054545454545454,0.0047272727272727,0.3488888888888888,0.3966666666666666,0.355,0.2875,0.3939999999999999,0.2816666666666667,0.1033333333333333,0.4348387096774193,0.05,0.02,0.1866666666666666,0.21,0.3,0.4953333333333333,0.2666666666666666,0.3847058823529412,0.1971428571428571,0.245,0.39,0.2875,0.2466666666666666,0.085,0.0049441323247304,0.0050452497910951,0.0050452497910951,0.0050385717606485,0.0047354242074224,0.0050385717606485,0.0050452497910951,0.0026208179770229,0.0050385717606485,0.0050385717606485,0.0050385717606485,0.0050452497910951,0.0050385717606485,0.0029012942659282,0.0049441323247304,0.0013483997249264,0.0050050479568636,0.005025189076296,0.0049780663697006,0.0050050479568636,0.005025189076296,0.0050385717606485,0.1972602669146166,0.1606126918447268,0.1562215135323,0.1090107028384521,0.2968834328945836,0.1827784552666901,0.0347371079203014,0.3380251594236164,0.0091287092917527,0.0036514837167011,0.0726458488479466,0.0695106044998246,0.0972260419116527,0.3270846522658914,0.1503765882029842,0.2296811820288098,0.1060766612621086,0.1597491312847633,0.2273460722316085,0.1830113252268567,0.1432180081186103,0.0221868894736537,6560,CC(C)CO,2-methylpropan-1-ol,2-methyl-1-propanol
0.1049090909090909,0.0501851851851851,0.0057407407407407,0.0801851851851851,0.2016363636363636,0.0333333333333333,0.0663636363636363,0.4312727272727272,0.014074074074074,0.0044444444444444,0.0103703703703703,0.0151851851851851,0.0144444444444444,0.7749090909090909,0.1187037037037037,0.2432727272727272,0.119074074074074,0.042,0.0479629629629629,0.0187037037037037,0.0251851851851851,0.0324074074074074,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0034545454545454,0.0007272727272727,0.0027272727272727,0.006,0.0018181818181818,0.0032727272727272,0.0089090909090909,0.0014545454545454,0.0005454545454545,0.0005454545454545,0.001090909090909,0.0009090909090909,0.0098181818181818,0.0038181818181818,0.0081818181818181,0.004,0.0018181818181818,0.0023636363636363,0.0012727272727272,0.0016363636363636,0.001090909090909,0.2622727272727272,0.1505555555555555,0.1033333333333333,0.3092857142857143,0.3360606060606061,0.2,0.2027777777777777,0.4840816326530612,0.1085714285714285,0.12,0.28,0.1639999999999999,0.195,0.7892592592592592,0.3204999999999999,0.2973333333333333,0.3061904761904762,0.231,0.2158333333333333,0.1683333333333333,0.17,0.35,0.0049441323247304,0.0047989897926858,0.0026208179770229,0.0044946657497549,0.0049441323247304,0.0038924947208076,0.0047354242074224,0.0031462660248284,0.0035580799119655,0.0022918388365077,0.0022918388365077,0.0031462660248284,0.0029012942659282,0.0013483997249264,0.004903101471559,0.0038924947208076,0.0049441323247304,0.0038924947208076,0.0042876378559573,0.00336349986073,0.0037335497772755,0.0031462660248284,0.1915518760339381,0.145465949341726,0.0325403582132787,0.1893732536826212,0.2803091126831211,0.0949478506319266,0.1606625591494729,0.2879110880337793,0.0542015288553612,0.0313029425747241,0.0748322139028111,0.0806282112887631,0.063384620081634,0.2430887105813867,0.2369463460984786,0.2246483222436096,0.202412510972477,0.1423142063651177,0.1497970908051846,0.0683786984456278,0.0808385472393979,0.1267583525614586,6561,CC(C)C=O,2-methylpropanal,isobutyraldehyde
0.0579487179487179,0.0353846153846153,0.0225641025641025,0.0479487179487179,0.1474358974358974,0.0547499999999999,0.0156410256410256,0.3492857142857143,0.0133333333333333,0.0071794871794871,0.0133333333333333,0.0246153846153846,0.0325,0.3302380952380953,0.0635897435897435,0.4333333333333333,0.0682051282051282,0.0743589743589743,0.0684615384615384,0.0595,0.0194871794871794,0.032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0049090909090909,0.004,0.0034545454545454,0.0043636363636363,0.006,0.004,0.0036363636363636,0.0089090909090909,0.0036363636363636,0.0038181818181818,0.0032727272727272,0.0038181818181818,0.0036363636363636,0.0094545454545454,0.005090909090909,0.0094545454545454,0.0043636363636363,0.0047272727272727,0.0041818181818181,0.0043636363636363,0.0036363636363636,0.0036363636363636,0.2054545454545454,0.23,0.2933333333333333,0.23375,0.338235294117647,0.3128571428571428,0.1525,0.4075,0.13,0.0559999999999999,0.26,0.192,0.26,0.3556410256410256,0.2066666666666666,0.4666666666666666,0.3325,0.29,0.3814285714285714,0.2644444444444444,0.19,0.3125,0.0050452497910951,0.0049441323247304,0.0047989897926858,0.0050050479568636,0.0049441323247304,0.0049441323247304,0.0048547938750294,0.0031462660248284,0.0048547938750294,0.004903101471559,0.0047354242074224,0.004903101471559,0.0048547938750294,0.0022918388365077,0.0050452497910951,0.0022918388365077,0.0050050479568636,0.0050385717606485,0.0049780663697006,0.0050050479568636,0.0048547938750294,0.0048547938750294,0.1457860632856004,0.1172906007327224,0.0979720139609682,0.1370589478862344,0.2568607850334286,0.1633933040086765,0.0822638525143293,0.319041192058275,0.0580532121298769,0.0251258640017683,0.0816389140098137,0.1097807900424668,0.122552971278671,0.3265524878083833,0.1479595815984034,0.2747119703738201,0.2058854023974935,0.1911708366852025,0.1701166544267794,0.1711492076582631,0.0764663227540043,0.1450440856244365,6569,CCC(=O)C,butan-2-one,2-butanone
0.1204,0.0642857142857143,0.0010204081632653,0.0189795918367346,0.1998,0.036938775510204,0.0324489795918367,0.571764705882353,0.0018367346938775,0.0008163265306122,0.003469387755102,0.0295918367346938,0.0004081632653061,0.6619607843137255,0.0912244897959183,0.2690196078431373,0.1095918367346938,0.0353061224489795,0.0889795918367346,0.0165306122448979,0.0310204081632653,0.0136734693877551,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0038181818181818,0.003090909090909,0.0012727272727272,0.0018181818181818,0.006,0.0023636363636363,0.0021818181818181,0.01,0.0012727272727272,0.0012727272727272,0.0012727272727272,0.0023636363636363,0.0012727272727272,0.0096363636363636,0.0029090909090909,0.0089090909090909,0.0038181818181818,0.0021818181818181,0.0029090909090909,0.0016363636363636,0.002,0.0021818181818181,0.37625,0.2863636363636364,0.05,0.2325,0.3567857142857143,0.2585714285714285,0.265,0.571764705882353,0.09,0.04,0.17,0.2071428571428571,0.02,0.6889795918367346,0.447,0.3048888888888889,0.358,0.2883333333333333,0.436,0.27,0.304,0.1116666666666666,0.004903101471559,0.0046637797708341,0.00336349986073,0.0038924947208076,0.0049441323247304,0.0042876378559573,0.0041681815427998,0.0,0.00336349986073,0.00336349986073,0.00336349986073,0.0042876378559573,0.00336349986073,0.0018891859540615,0.0045836776730155,0.0031462660248284,0.004903101471559,0.0041681815427998,0.0045836776730155,0.0037335497772755,0.0040368671387966,0.0041681815427998,0.2281957627179982,0.1723852275186788,0.0071428571428571,0.0736615259695539,0.285774922137071,0.1161214178068343,0.1177485069304649,0.282557646382843,0.0128571428571428,0.0057142857142857,0.0242857142857143,0.1050388654989481,0.0028571428571428,0.278316507651581,0.2038344165928686,0.2022103350668385,0.2321543953176553,0.1342432810363386,0.2283021106812125,0.0804039546189573,0.1054997017760236,0.0470679419187049,6584,CC(=O)OC,methyl acetate,methyl acetate
0.0354545454545454,0.0418181818181818,0.0135555555555555,0.0322727272727272,0.0552272727272727,0.0111363636363636,0.0709090909090909,0.4348888888888889,0.0063636363636363,0.0245454545454545,0.0434090909090909,0.0133333333333333,0.0,0.5675555555555555,0.1293181818181818,0.2504444444444444,0.1633333333333333,0.0442222222222222,0.121590909090909,0.0656818181818181,0.0571111111111111,0.0247727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0032727272727272,0.0032727272727272,0.0023636363636363,0.003090909090909,0.0038181818181818,0.0023636363636363,0.0045454545454545,0.0092727272727272,0.0021818181818181,0.0027272727272727,0.0029090909090909,0.0023636363636363,0.002,0.0098181818181818,0.0045454545454545,0.0087272727272727,0.005090909090909,0.0032727272727272,0.0043636363636363,0.0032727272727272,0.0034545454545454,0.0025454545454545,0.2228571428571428,0.2628571428571428,0.2033333333333333,0.2366666666666667,0.243,0.245,0.2228571428571428,0.4773170731707317,0.28,0.27,0.382,0.2,,0.5804545454545454,0.4064285714285715,0.296578947368421,0.4083333333333334,0.24875,0.4115384615384615,0.4128571428571428,0.2855555555555555,0.3633333333333333,0.0047354242074224,0.0047354242074224,0.0042876378559573,0.0046637797708341,0.004903101471559,0.0042876378559573,0.005025189076296,0.0026208179770229,0.0041681815427998,0.0044946657497549,0.0045836776730155,0.0042876378559573,0.0040368671387966,0.0013483997249264,0.005025189076296,0.00336349986073,0.0050452497910951,0.0047354242074224,0.0050050479568636,0.0047354242074224,0.0047989897926858,0.0043962028304662,0.1098721147824384,0.1528530640733686,0.0821350206438253,0.1110806042216619,0.1781100866313608,0.0723433643665035,0.1755101293282776,0.3106563595637046,0.0422115882408869,0.1268849423040791,0.1713006765190917,0.0627766603994597,0.0,0.296978385772705,0.2606556824203392,0.2009517757115277,0.2837652679112215,0.1651237674771823,0.2353023110593094,0.1753587383154717,0.1752611327318885,0.1087238583680486,6590,CC(C)C(=O)O,2-methylpropanoic acid,isobutyric acid
