Acid_mean,Ammonia_mean,Bakery_mean,Burnt_mean,Chemical_mean,Cold_mean,Decayed_mean,Familiarity_mean,Fish_mean,Flower_mean,Fruit_mean,Garlic_mean,Grass_mean,Intensity_mean,Musky_mean,Pleasantness_mean,Sour_mean,Spices_mean,Sweaty_mean,Sweet_mean,Warm_mean,Wood_mean,Acid_median,Ammonia_median,Bakery_median,Burnt_median,Chemical_median,Cold_median,Decayed_median,Familiarity_median,Fish_median,Flower_median,Fruit_median,Garlic_median,Grass_median,Intensity_median,Musky_median,Pleasantness_median,Sour_median,Spices_median,Sweaty_median,Sweet_median,Warm_median,Wood_median,Acid_nonzeromean,Ammonia_nonzeromean,Bakery_nonzeromean,Burnt_nonzeromean,Chemical_nonzeromean,Cold_nonzeromean,Decayed_nonzeromean,Familiarity_nonzeromean,Fish_nonzeromean,Flower_nonzeromean,Fruit_nonzeromean,Garlic_nonzeromean,Grass_nonzeromean,Intensity_nonzeromean,Musky_nonzeromean,Pleasantness_nonzeromean,Sour_nonzeromean,Spices_nonzeromean,Sweaty_nonzeromean,Sweet_nonzeromean,Warm_nonzeromean,Wood_nonzeromean,Acid_nonzeroproportion,Ammonia_nonzeroproportion,Bakery_nonzeroproportion,Burnt_nonzeroproportion,Chemical_nonzeroproportion,Cold_nonzeroproportion,Decayed_nonzeroproportion,Familiarity_nonzeroproportion,Fish_nonzeroproportion,Flower_nonzeroproportion,Fruit_nonzeroproportion,Garlic_nonzeroproportion,Grass_nonzeroproportion,Intensity_nonzeroproportion,Musky_nonzeroproportion,Pleasantness_nonzeroproportion,Sour_nonzeroproportion,Spices_nonzeroproportion,Sweaty_nonzeroproportion,Sweet_nonzeroproportion,Warm_nonzeroproportion,Wood_nonzeroproportion,Acid_nonzerostdev,Ammonia_nonzerostdev,Bakery_nonzerostdev,Burnt_nonzerostdev,Chemical_nonzerostdev,Cold_nonzerostdev,Decayed_nonzerostdev,Familiarity_nonzerostdev,Fish_nonzerostdev,Flower_nonzerostdev,Fruit_nonzerostdev,Garlic_nonzerostdev,Grass_nonzerostdev,Intensity_nonzerostdev,Musky_nonzerostdev,Pleasantness_nonzerostdev,Sour_nonzerostdev,Spices_nonzerostdev,Sweaty_nonzerostdev,Sweet_nonzerostdev,Warm_nonzerostdev,Wood_nonzerostdev,Acid_stdev,Ammonia_stdev,Bakery_stdev,Burnt_stdev,Chemical_stdev,Cold_stdev,Decayed_stdev,Familiarity_stdev,Fish_stdev,Flower_stdev,Fruit_stdev,Garlic_stdev,Grass_stdev,Intensity_stdev,Musky_stdev,Pleasantness_stdev,Sour_stdev,Spices_stdev,Sweaty_stdev,Sweet_stdev,Warm_stdev,Wood_stdev,CID,IsomericSMILES,IUPACName,name
0.04418181818181818,0.061818181818181814,0.0018181818181818182,0.02109090909090909,0.17727272727272728,0.06854545454545455,0.011454545454545455,0.5803636363636364,0.004545454545454545,0.07981818181818182,0.05090909090909091,0.0001818181818181818,0.025636363636363634,0.7883636363636364,0.019818181818181818,0.5436363636363637,0.03709090909090909,0.035454545454545454,0.010909090909090908,0.15527272727272728,0.06563636363636363,0.002181818181818182,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.56,0.0,0.0,0.0,0.01,0.0,0.0,0.002,0.0018181818181818182,0.0005454545454545455,0.001090909090909091,0.005636363636363636,0.002,0.0007272727272727272,0.009636363636363636,0.0001818181818181818,0.0023636363636363638,0.0030909090909090908,0.0001818181818181818,0.0007272727272727272,0.01,0.0009090909090909091,0.01,0.0014545454545454545,0.0018181818181818182,0.0007272727272727272,0.005636363636363636,0.0023636363636363638,0.0001818181818181818,0.2209090909090909,0.34,0.03333333333333333,0.19333333333333333,0.31451612903225806,0.3427272727272727,0.1575,0.6022641509433962,0.25,0.3376923076923077,0.16470588235294115,0.01,0.3525,0.7883636363636364,0.218,0.5436363636363637,0.255,0.195,0.15,0.2754838709677419,0.2776923076923077,0.12,0.004036867138796655,0.003892494720807614,0.002291838836507762,0.003146266024828462,0.005005047956863654,0.004036867138796655,0.0026208179770229895,0.001889185954061583,0.0013483997249264844,0.00428763785595733,0.004663779770834142,0.0013483997249264842,0.0026208179770229895,0.0,0.002901294265928297,0.0,0.0035580799119655326,0.0038924947208076144,0.002620817977022989,0.005005047956863654,0.004287637855957331,0.0013483997249264842,0.12638405474160616,0.1879725246775975,0.010902074062086485,0.08263423932255633,0.2675641463099501,0.19712205451725687,0.05008948221888731,0.30481909411104824,0.033709993123162085,0.1954528541153035,0.11283013662421817,0.0013483997249264842,0.11669465753685176,0.15978879157330753,0.10524206504954307,0.2946269683940194,0.12272632497451742,0.11987367087770764,0.05451037031043241,0.23897818392182238,0.1612539248602288,0.016180796699117803,7122,CC(=O)C1=CC2=CC=CC=C2C=C1,1-naphthalen-2-ylethanone,2-acetylnaphthalene
0.030810810810810812,0.014324324324324324,0.038918918918918924,0.03108108108108108,0.02210526315789474,0.037948717948717944,0.003947368421052632,0.4564102564102564,0.01756756756756757,0.04108108108108108,0.021081081081081077,0.03432432432432433,0.012432432432432432,0.3751282051282051,0.046216216216216216,0.5443589743589744,0.09297297297297297,0.11135135135135135,0.0,0.14945945945945946,0.034210526315789476,0.04815789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0038181818181818182,0.0034545454545454545,0.0041818181818181815,0.004,0.0038181818181818182,0.004,0.0036363636363636364,0.009454545454545455,0.0038181818181818182,0.004363636363636364,0.004,0.0038181818181818182,0.0036363636363636364,0.009636363636363636,0.0041818181818181815,0.009818181818181818,0.0047272727272727275,0.005818181818181818,0.0032727272727272726,0.006,0.004545454545454545,0.004,0.38,0.53,0.28800000000000003,0.2875,0.21,0.24666666666666667,0.05,0.4944444444444444,0.21666666666666667,0.2533333333333333,0.195,0.42333333333333334,0.23,0.3954054054054054,0.342,0.5586842105263158,0.43,0.29428571428571426,,0.3686666666666667,0.1625,0.366,0.004903101471559,0.004798989792685856,0.0049780663697006665,0.004944132324730442,0.004903101471559,0.004944132324730442,0.004854793875029459,0.002291838836507762,0.004903101471559,0.005005047956863654,0.004944132324730442,0.004903101471559,0.004854793875029459,0.0018891859540615824,0.004978066369700666,0.0013483997249264844,0.005038571760648588,0.0049780663697006665,0.004735424207422438,0.004944132324730442,0.005025189076296059,0.004944132324730442,0.10557720656726317,0.08713146327183935,0.1340974725046379,0.12469482266236548,0.11092139643804848,0.1455873672798261,0.02112248368947054,0.3026591549954571,0.07139115279008108,0.13320376587485525,0.06781444388033273,0.12829091378019938,0.07395213938027026,0.28885319340701515,0.15400850177382616,0.25324000340632635,0.2178157333474644,0.21764091427754928,0.0,0.22059195545352697,0.09167013657814653,0.1442380776497549,7127,COC1=C(C=C(C=C1)CC=C)OC,"1,2-dimethoxy-4-prop-2-enylbenzene",methyl eugenol
0.030980392156862747,0.000980392156862745,0.06826923076923076,0.020392156862745096,0.061960784313725495,0.006862745098039216,0.010784313725490196,0.6140384615384615,0.007058823529411765,0.06137254901960785,0.02529411764705882,0.010588235294117647,0.0292156862745098,0.5226923076923077,0.005490196078431373,0.639423076923077,0.04549019607843137,0.19431372549019607,0.0072549019607843135,0.1678846153846154,0.08470588235294117,0.040392156862745096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.655,0.0,0.0,0.0,0.01,0.0,0.0,0.0018181818181818182,0.001090909090909091,0.0032727272727272726,0.002181818181818182,0.002909090909090909,0.0016363636363636363,0.0014545454545454545,0.009454545454545455,0.0012727272727272726,0.002727272727272727,0.002181818181818182,0.0012727272727272726,0.0018181818181818182,0.009818181818181818,0.0016363636363636363,0.009818181818181818,0.002727272727272727,0.004909090909090909,0.0012727272727272726,0.005818181818181818,0.0034545454545454545,0.002181818181818182,0.2633333333333333,0.025,0.2366666666666667,0.13,0.2633333333333333,0.07,0.1375,0.6516326530612245,0.12,0.28454545454545455,0.16125,0.18,0.24833333333333332,0.5329411764705883,0.055999999999999994,0.6519607843137255,0.2109090909090909,0.43086956521739134,0.12333333333333334,0.30103448275862066,0.28800000000000003,0.2575,0.0038924947208076144,0.003146266024828462,0.004735424207422438,0.0041681815427998545,0.004583677673015522,0.0037335497772755027,0.003558079911965532,0.002291838836507762,0.0033634998607300877,0.004494665749754948,0.0041681815427998545,0.0033634998607300877,0.0038924947208076144,0.0013483997249264844,0.0037335497772755027,0.0013483997249264844,0.004494665749754947,0.005045249791095131,0.0033634998607300877,0.0049780663697006665,0.004798989792685856,0.0041681815427998545,0.14115601158945768,0.005746269036787023,0.1633799991820603,0.10691979768618579,0.18494344657589945,0.028669858463440764,0.05339824481216221,0.28477207683796235,0.04491298777178193,0.16100956006204278,0.11189911422663675,0.07139780850154666,0.11957998389788982,0.303722754024484,0.022477875832933706,0.2335439956162139,0.14097253243792138,0.31950746408784114,0.04899299669840775,0.2514299227084607,0.1810895131273644,0.12868505405545314,7136,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,(2-methoxy-4-prop-2-enylphenyl) acetate,eugenol acetate
0.023877551020408165,0.01183673469387755,0.06083333333333333,0.07020833333333333,0.03877551020408163,0.0575,0.005625,0.5711999999999999,0.0010416666666666667,0.04270833333333333,0.04375,0.0060416666666666665,0.0014583333333333334,0.5764,0.03333333333333333,0.583,0.03166666666666666,0.159375,0.00041666666666666664,0.1825,0.07479166666666667,0.05354166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.635,0.0,0.585,0.0,0.0,0.0,0.035,0.0,0.0,0.002181818181818182,0.0018181818181818182,0.0023636363636363638,0.0030909090909090908,0.0030909090909090908,0.002545454545454545,0.002181818181818182,0.009818181818181818,0.0016363636363636363,0.0036363636363636364,0.002909090909090909,0.0018181818181818182,0.0016363636363636363,0.009636363636363636,0.002545454545454545,0.009818181818181818,0.0030909090909090908,0.004545454545454545,0.0016363636363636363,0.006727272727272728,0.004,0.002545454545454545,0.195,0.145,0.48666666666666664,0.337,0.17272727272727273,0.3942857142857143,0.054000000000000006,0.5828571428571429,0.025,0.1576923076923077,0.2333333333333333,0.09666666666666666,0.035,0.6004166666666666,0.22857142857142856,0.5948979591836735,0.152,0.425,0.01,0.292,0.23933333333333334,0.36714285714285716,0.0041681815427998545,0.0038924947208076144,0.00428763785595733,0.004663779770834142,0.004663779770834142,0.004396202830466234,0.0041681815427998545,0.0013483997249264844,0.003733549777275503,0.004854793875029459,0.004583677673015521,0.0038924947208076144,0.003733549777275503,0.001889185954061583,0.004396202830466234,0.0013483997249264844,0.004663779770834142,0.005025189076296059,0.003733549777275503,0.004735424207422439,0.004944132324730442,0.004396202830466234,0.08899476404379575,0.061902930375836364,0.2015665597617434,0.20686607429696033,0.13700110481703573,0.20155248511323087,0.022869309546834513,0.30599879951745307,0.0059213222119378585,0.11169372224369863,0.13542093555737253,0.03381675169254817,0.008749366745068831,0.29822440530306593,0.11212328574240843,0.2630686261050837,0.08528633457505502,0.2978104941494371,0.002019409365234589,0.24179734789035323,0.1640704257626251,0.17682169867006534,7137,CC=CC1=CC(=C(C=C1)OC(=O)C)OC,(2-methoxy-4-prop-1-enylphenyl) acetate,isoeugenol acetate
0.03716981132075472,0.01490566037735849,0.005849056603773585,0.1832075471698113,0.13660377358490566,0.03283018867924528,0.02358490566037736,0.5183018867924528,0.04811320754716981,0.019622641509433963,0.014528301886792452,0.03924528301886793,0.009056603773584906,0.63,0.06792452830188679,0.39528301886792455,0.03962264150943396,0.07547169811320754,0.022452830188679246,0.03207547169811321,0.0539622641509434,0.08886792452830189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0023636363636363638,0.0014545454545454545,0.0012727272727272726,0.0041818181818181815,0.004909090909090909,0.0012727272727272726,0.0018181818181818182,0.009272727272727273,0.002,0.001090909090909091,0.0009090909090909091,0.0018181818181818182,0.001090909090909091,0.01,0.002909090909090909,0.009636363636363636,0.0023636363636363638,0.002909090909090909,0.0014545454545454545,0.002181818181818182,0.002181818181818182,0.002727272727272727,0.1790909090909091,0.13166666666666665,0.062,0.4623809523809524,0.2896,0.348,0.15625,0.5606122448979591,0.2833333333333333,0.26,0.25666666666666665,0.26,0.12,0.63,0.2571428571428572,0.4107843137254902,0.1909090909090909,0.28571428571428575,0.19833333333333333,0.17,0.28600000000000003,0.36230769230769233,0.0042876378559573314,0.0035580799119655326,0.0033634998607300877,0.0049780663697006665,0.00504524979109513,0.003363499860730087,0.003892494720807615,0.0026208179770229904,0.004036867138796656,0.003146266024828462,0.0029012942659282976,0.0038924947208076144,0.003146266024828462,0.0,0.004583677673015522,0.0018891859540615824,0.004287637855957331,0.004583677673015522,0.0035580799119655326,0.0041681815427998545,0.0041681815427998545,0.004494665749754947,0.10050597683128039,0.056453610687463344,0.019654120948206632,0.3026217084141245,0.21223121821609148,0.13648580312887099,0.08541965049598545,0.30813168918659917,0.17208066761946253,0.07567547779196428,0.0616929754677221,0.10906682948829997,0.04119672088068125,0.28348110776829283,0.1768458530272799,0.24008495109972497,0.1185320836825161,0.1867491740043091,0.11452083553084202,0.07959895850125659,0.1588460747758601,0.21158432013809983,7144,CC1=CC(=C(C=C1)O)OC,2-methoxy-4-methylphenol,2-methoxy-4-methylphenol
0.06083333333333333,0.0025,0.014166666666666668,0.03638888888888889,0.1883783783783784,0.075,0.016666666666666666,0.39175,0.024722222222222222,0.017777777777777778,0.04972222222222222,0.013611111111111112,0.022222222222222223,0.36625,0.03222222222222222,0.5395,0.012777777777777777,0.050810810810810805,0.007222222222222222,0.08447368421052631,0.03351351351351351,0.016666666666666666,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.00509090909090909,0.0038181818181818182,0.0038181818181818182,0.004363636363636364,0.007090909090909091,0.004909090909090909,0.0038181818181818182,0.008181818181818182,0.0038181818181818182,0.004363636363636364,0.0047272727272727275,0.004,0.0041818181818181815,0.009272727272727273,0.004,0.01,0.004545454545454545,0.0047272727272727275,0.0038181818181818182,0.005636363636363636,0.004363636363636364,0.004,0.24333333333333332,0.045,0.255,0.262,0.3319047619047619,0.3375,0.3,0.5223333333333333,0.445,0.128,0.2557142857142857,0.16333333333333333,0.2,0.40694444444444444,0.38666666666666666,0.5395,0.07666666666666667,0.235,0.13,0.22928571428571426,0.20666666666666667,0.2,0.00504524979109513,0.004903101471559,0.004903101471559,0.005005047956863654,0.004583677673015521,0.00504524979109513,0.004903101471559,0.0038924947208076157,0.004903101471559,0.005005047956863654,0.005038571760648589,0.004944132324730442,0.004978066369700666,0.0026208179770229895,0.004944132324730442,0.0,0.005025189076296061,0.005038571760648589,0.004903101471559,0.005005047956863654,0.005005047956863654,0.004944132324730442,0.16341664541900258,0.010522085616183025,0.0800133917362766,0.1310213238430574,0.2773436848379993,0.20104725812604357,0.0729383301152419,0.31378489692536443,0.14662851235322757,0.06723566702751539,0.12292822786630092,0.07039288834931216,0.09109213894611198,0.32437464490371354,0.14778577374238336,0.205425761747994,0.041583726975901875,0.11710342955359256,0.041652378502561344,0.1556103478880615,0.0998113836809826,0.07379508307275146,7147,CCC(C1=CC=CC=C1)O,1-phenylpropan-1-ol,1-phenyl-1-propanol
0.047599999999999996,0.01125,0.04333333333333333,0.04115384615384615,0.09480000000000001,0.0308,0.047599999999999996,0.3514285714285715,0.009166666666666667,0.1188,0.0525,0.009583333333333334,0.02,0.3607142857142857,0.04125,0.4585714285714285,0.0508,0.06166666666666667,0.0192,0.0975,0.0737037037037037,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.006363636363636364,0.005818181818181818,0.006,0.006,0.006909090909090909,0.006,0.006,0.009454545454545455,0.005818181818181818,0.006545454545454545,0.006363636363636364,0.005818181818181818,0.006,0.009272727272727273,0.006363636363636364,0.009818181818181818,0.006363636363636364,0.006545454545454545,0.0061818181818181816,0.007272727272727273,0.006,0.006,0.23800000000000002,0.27,0.52,0.2675,0.29625,0.25666666666666665,0.39666666666666667,0.3936,0.22,0.495,0.315,0.23,0.13,0.42083333333333334,0.2475,0.47555555555555556,0.254,0.29600000000000004,0.12,0.26,0.39799999999999996,0.09666666666666666,0.004854793875029459,0.0049780663697006665,0.004944132324730442,0.004944132324730442,0.004663779770834142,0.004944132324730442,0.004944132324730442,0.002291838836507762,0.0049780663697006665,0.004798989792685856,0.00485479387502946,0.0049780663697006665,0.004944132324730442,0.0026208179770229882,0.004854793875029459,0.0013483997249264844,0.00485479387502946,0.004798989792685856,0.004903101471559,0.0044946657497549475,0.004944132324730442,0.004944132324730442,0.15690442951045067,0.0551135192126215,0.1571392809681538,0.14403685425826054,0.21428407935884242,0.14580009144944545,0.17968212673125458,0.31458042939897984,0.044907311951024924,0.2758369083353422,0.17182523983244796,0.046948553403344244,0.059262129560116214,0.30254388811014543,0.1092787620083928,0.232724830133887,0.13996785345214094,0.19769688407006947,0.07686134702610063,0.22744803515452092,0.20882727769338924,0.037934153476781314,7150,COC(=O)C1=CC=CC=C1,methyl benzoate,methyl benzoate
0.08264150943396226,0.08056603773584906,0.013396226415094338,0.0430188679245283,0.2018867924528302,0.052075471698113204,0.026792452830188676,0.37150943396226416,0.001886792452830189,0.027358490566037737,0.04566037735849057,0.014150943396226414,0.025849056603773585,0.7156603773584905,0.0760377358490566,0.3841509433962264,0.06452830188679246,0.021320754716981135,0.03716981132075472,0.07811320754716981,0.025660377358490565,0.041886792452830196,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.002727272727272727,0.0030909090909090908,0.001090909090909091,0.002181818181818182,0.005818181818181818,0.002,0.002181818181818182,0.008727272727272728,0.0007272727272727272,0.0016363636363636363,0.0014545454545454545,0.001090909090909091,0.0012727272727272726,0.01,0.0030909090909090908,0.008727272727272728,0.002545454545454545,0.0014545454545454545,0.002,0.0034545454545454545,0.0016363636363636363,0.002545454545454545,0.33692307692307694,0.2846666666666666,0.1775,0.228,0.35666666666666663,0.3066666666666667,0.142,0.4280434782608695,0.05,0.20714285714285716,0.4033333333333334,0.1875,0.27399999999999997,0.7156603773584905,0.26866666666666666,0.4426086956521739,0.285,0.18833333333333332,0.21888888888888888,0.24352941176470588,0.19428571428571428,0.185,0.004494665749754948,0.004663779770834142,0.003146266024828462,0.0041681815427998545,0.004978066369700666,0.004036867138796656,0.0041681815427998545,0.003363499860730087,0.0026208179770229882,0.003733549777275502,0.0035580799119655326,0.003146266024828462,0.0033634998607300877,0.0,0.004663779770834142,0.003363499860730087,0.004396202830466234,0.0035580799119655326,0.004036867138796656,0.004798989792685856,0.0037335497772755027,0.004396202830466234,0.20801396905197186,0.19181737202088484,0.05477026833217564,0.13258647259082793,0.2692872115831091,0.1594142944387605,0.07728004979159245,0.30449451319052534,0.012412246398925318,0.1250100141126583,0.16881384187188922,0.06743754838207862,0.11599791049617021,0.281216515503913,0.17676951119206824,0.2944188144742122,0.15040414833855334,0.07751024090772325,0.10612723420662735,0.16445781086033986,0.08732145374688993,0.1146408539706904,7151,COC(=O)C1=CN=CC=C1,methyl pyridine-3-carboxylate,methyl nicotinate
0.09058823529411765,0.037450980392156864,0.0027450980392156863,0.03313725490196079,0.2203921568627451,0.08078431372549019,0.020196078431372548,0.5054901960784314,0.000196078431372549,0.06098039215686274,0.08823529411764706,0.008235294117647058,0.01803921568627451,0.6617647058823529,0.012549019607843137,0.5705882352941177,0.06333333333333332,0.01196078431372549,0.028823529411764706,0.22098039215686274,0.0496078431372549,0.03470588235294118,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.59,0.0,0.0,0.0,0.06,0.0,0.0,0.0034545454545454545,0.0023636363636363638,0.0012727272727272726,0.002,0.005818181818181818,0.002909090909090909,0.0016363636363636363,0.00909090909090909,0.0009090909090909091,0.002909090909090909,0.0038181818181818182,0.0012727272727272726,0.002,0.01,0.0016363636363636363,0.009818181818181818,0.002727272727272727,0.002181818181818182,0.0016363636363636363,0.006,0.002181818181818182,0.0018181818181818182,0.308,0.2122222222222222,0.04666666666666667,0.24142857142857144,0.40142857142857147,0.3433333333333334,0.20600000000000002,0.5604347826086956,0.01,0.25916666666666666,0.2647058823529412,0.14,0.13142857142857142,0.6617647058823529,0.128,0.5820000000000001,0.29363636363636364,0.07625,0.294,0.3886206896551724,0.31625,0.295,0.004798989792685856,0.00428763785595733,0.0033634998607300877,0.004036867138796656,0.0049780663697006665,0.004583677673015521,0.0037335497772755044,0.002901294265928298,0.0029012942659282994,0.004583677673015522,0.004903101471559,0.0033634998607300877,0.004036867138796655,0.0,0.003733549777275504,0.0013483997249264842,0.004494665749754947,0.0041681815427998545,0.0037335497772755027,0.004944132324730442,0.0041681815427998545,0.0038924947208076144,0.19012008589000673,0.1101061876055093,0.013722744823474495,0.12030777524463543,0.32091095826919785,0.19149770899156893,0.09946839088028796,0.3210876125015738,0.0014002800840280097,0.14917446030686063,0.21005433470750315,0.04362136551521243,0.07096533260242321,0.2359975074644047,0.051218869072048125,0.2523918522037182,0.16614050278805187,0.0439554141303725,0.1251502626257497,0.27689171097713117,0.15967417805410777,0.12780223693154155,7165,CCOC(=O)C1=CC=CC=C1,ethyl benzoate,ethyl benzoate
0.04974358974358974,0.020769230769230772,0.0002564102564102564,0.007948717948717949,0.08333333333333334,0.06384615384615384,0.0041025641025641026,0.4711904761904762,0.0,0.10550000000000001,0.0027500000000000003,0.007692307692307693,0.012307692307692308,0.3804761904761905,0.01425,0.5361904761904762,0.009743589743589744,0.040256410256410254,0.007692307692307693,0.06634146341463415,0.0275,0.02487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0038181818181818182,0.004,0.0030909090909090908,0.0036363636363636364,0.00509090909090909,0.004,0.0032727272727272726,0.009636363636363636,0.002909090909090909,0.005636363636363636,0.0030909090909090908,0.0032727272727272726,0.0034545454545454545,0.009454545454545455,0.004,0.01,0.0036363636363636364,0.004,0.0034545454545454545,0.005454545454545454,0.0036363636363636364,0.0038181818181818182,0.38799999999999996,0.135,0.01,0.0775,0.2708333333333333,0.415,0.08,0.49475,,0.26375,0.055,0.15,0.16,0.4097435897435897,0.08142857142857142,0.5361904761904762,0.095,0.26166666666666666,0.1,0.17,0.22,0.19399999999999998,0.004903101471559,0.004944132324730442,0.004663779770834142,0.004854793875029459,0.00504524979109513,0.004944132324730442,0.004735424207422438,0.001889185954061583,0.004583677673015521,0.005005047956863654,0.004663779770834142,0.004735424207422438,0.004798989792685856,0.002291838836507762,0.004944132324730443,0.0,0.004854793875029459,0.004944132324730443,0.004798989792685856,0.005025189076296062,0.004854793875029459,0.004903101471559,0.1539734628449294,0.07561622686422659,0.0016012815380508718,0.030794692568985864,0.19543922643131342,0.2045613456387953,0.021240223598529274,0.3142796826577803,0.0,0.25154853739719235,0.012605961145833207,0.04061770021616439,0.06895694837175541,0.2697781598218078,0.055787485960057344,0.24100351562006536,0.03910089374985928,0.1287692178705189,0.02897017871986172,0.15185117875013313,0.11281366529336363,0.08577423839947196,7194,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,2-phenylethyl benzoate,phenethyl benzoate
0.07075000000000001,0.07853658536585366,0.00025,0.025750000000000002,0.20926829268292682,0.013500000000000002,0.009250000000000001,0.5331818181818182,0.00025,0.03025,0.01780487804878049,0.00025,0.01225,0.5740909090909091,0.032439024390243903,0.4106818181818182,0.050731707317073174,0.044500000000000005,0.00825,0.025238095238095237,0.006829268292682928,0.0305,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.665,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.004909090909090909,0.004363636363636364,0.002909090909090909,0.0034545454545454545,0.0076363636363636364,0.0032727272727272726,0.0030909090909090908,0.009272727272727273,0.002909090909090909,0.0034545454545454545,0.0032727272727272726,0.002909090909090909,0.0032727272727272726,0.009272727272727273,0.0036363636363636364,0.009454545454545455,0.004,0.004,0.0032727272727272726,0.004,0.0032727272727272726,0.0034545454545454545,0.2358333333333333,0.322,0.01,0.2575,0.30642857142857144,0.18,0.185,0.5865,0.01,0.3025,0.1825,0.01,0.16333333333333333,0.6315,0.22166666666666668,0.4407317073170731,0.26,0.2542857142857143,0.11,0.11777777777777779,0.07,0.305,0.005045249791095131,0.005005047956863654,0.004583677673015521,0.004798989792685856,0.004287637855957331,0.004735424207422439,0.004663779770834141,0.0026208179770229895,0.004583677673015521,0.004798989792685856,0.004735424207422439,0.004583677673015521,0.004735424207422439,0.00262081797702299,0.00485479387502946,0.002291838836507762,0.004944132324730442,0.004944132324730442,0.004735424207422439,0.004944132324730442,0.004735424207422439,0.004798989792685856,0.15606355542961764,0.19907989571538554,0.0015811388300841897,0.10843614450863431,0.3197373159634518,0.06704571727655842,0.056902413089293634,0.3156961501137088,0.0015811388300841897,0.11658577781935325,0.09572126710198603,0.0015811388300841897,0.05526103556107184,0.35407474038103665,0.12856477915441847,0.2624074386289004,0.15455403980327462,0.13696246912463989,0.03594065621591752,0.11225489494977861,0.03608594077963355,0.14993930395928504,7288,CCC(=O)CC,pentan-3-one,3-pentanone
